"AIC","BIC","logLik","deviance","refNum","playerShort","intercept"
20357.8293709617,20390.3164067548,-10175.9146854808,19211.3272309134,0.153929891167577,0.377998538688931,-5.68882674631605
20357.8293709617,20390.3164067548,-10175.9146854808,19211.3272309134,0.153929891167577,0.377998538688931,-5.68882674631605
20357.8293709617,20390.3164067548,-10175.9146854808,19211.3272309134,0.153929891167577,0.377998538688931,-5.68882674631605
